Measure:volume	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	MaskVol	EstimatedTotalIntraCranialVol
sub-0100	3376.8	2320.3	5867.0	1964.9	859.3	6605.3	8498.1	5464.9	3415.6	9419.5	5971.0	5245.6	3264.3	5385.6	1480.4	3811.4	3420.6	893.5	2021.6	2590.5	6984.1	4492.6	12579.5	7502.7	2510.9	11403.0	13993.3	10171.6	6970.2	8754.0	367.5	681.4	732.5	8693.6	2925.3	2448.3	5994.0	1845.7	880.1	5982.9	11887.5	5375.5	3202.0	7935.4	5719.9	5375.5	3123.1	5565.9	1285.0	4411.8	2871.8	1117.6	2685.5	2341.5	6451.2	4027.7	11794.7	7940.3	1662.2	11872.6	15610.1	10149.1	5708.0	9143.4	402.4	622.7	498.2	8474.8	26080.8	25072.4	204584.861493	204501.23015	409086.091643	1385233.0	1216651.688087
sub-0101	2189.7	2714.2	6510.8	2353.2	968.5	6795.6	9753.3	5740.1	3195.3	9755.3	5801.1	4621.1	3354.6	4529.3	1510.7	4452.0	2529.8	839.4	2327.5	2495.2	6685.2	3691.5	12394.7	8373.6	2887.0	10581.4	17985.4	13044.6	7102.5	7815.0	273.8	559.8	728.0	7893.1	2135.8	2350.8	5664.5	1739.0	976.3	6055.1	9195.3	4843.8	2911.1	9017.6	5894.9	4713.2	3364.7	6271.0	1724.0	4312.5	2588.1	1001.7	2776.1	2490.5	7063.4	4187.9	12432.5	7975.3	1709.1	11475.5	17206.6	13235.8	6061.6	9461.7	297.4	651.4	401.6	8822.3	37865.6	33623.8	222091.202315	217391.902262	439483.104576	1370363.0	1196463.47549
sub-0102	3515.8	2093.0	5899.4	1885.8	837.7	6079.1	8701.6	5158.9	3110.4	7450.9	5980.6	4966.2	2479.1	5154.9	1587.6	3381.3	2870.0	926.1	2663.7	2307.5	6633.5	3792.2	11005.3	7526.6	2810.7	12638.9	17245.8	10616.2	6045.9	7132.1	325.7	496.4	826.6	8558.6	2205.6	2622.5	5292.5	2369.2	718.5	5888.6	9837.2	4752.2	2773.4	7630.6	6415.5	4820.2	3192.7	5631.5	1534.4	4363.1	2663.8	1268.3	3061.3	2205.9	6243.6	3412.7	11041.9	8205.6	1926.4	13118.0	16760.9	9577.0	5526.2	6377.7	427.3	540.0	573.4	7963.9	27650.3	26975.6	201572.21716	201209.731561	402781.94872	1275831.0	1113051.711489
sub-0103	2679.8	3265.6	6083.1	2393.1	953.9	5818.4	10832.5	6070.4	3339.3	9372.6	6538.6	4683.3	3301.7	4981.4	1299.5	4522.0	2994.3	1072.4	2511.1	3000.3	8132.2	4169.5	13263.8	10732.3	2472.0	12040.4	17391.6	13167.9	9679.2	10838.0	348.6	776.6	898.2	10749.9	2821.0	2427.5	5480.2	2358.6	859.4	6511.1	10207.5	6628.3	3151.1	10930.7	6006.9	5292.2	3400.6	5697.3	1375.4	6193.2	2739.1	1018.6	3024.6	3481.4	8361.5	4709.3	13142.8	9588.8	2030.7	12906.0	16872.2	12862.2	7151.8	10088.1	356.0	713.8	590.7	10581.1	34216.6	33056.3	235967.454955	233652.367841	469619.822796	1518183.0	1457519.582271
sub-0104	2536.4	1843.2	5397.8	2356.9	639.6	5819.0	7331.8	5223.0	3079.8	7343.5	5816.5	4440.7	3022.7	4657.7	1434.3	3301.9	3205.5	889.6	2658.1	3192.0	6244.5	3895.0	10911.9	7146.8	1982.7	9677.3	15727.3	10868.9	7559.0	8310.3	211.8	614.2	736.1	8584.6	2229.8	1945.1	4181.6	2293.2	768.5	5639.5	9099.1	4826.7	2808.1	8961.5	5495.4	4634.3	3144.4	4986.1	1463.5	3979.4	2475.5	1194.3	2700.5	2808.5	6566.5	3262.7	11526.8	7426.1	1456.1	11893.2	13935.1	9683.0	6401.6	7993.8	303.1	675.4	484.3	7871.2	28391.6	26579.3	196046.107345	195576.736311	391622.843656	1244048.0	1032806.41315
sub-0105	2233.7	2633.2	4996.1	2305.9	1266.8	7123.9	7388.8	5412.9	3158.0	9349.6	6621.3	4710.2	3715.8	6013.9	1838.8	3286.6	2528.9	1123.5	2972.9	2959.8	7264.5	3875.0	13531.1	6845.2	2514.9	13058.7	18228.9	10656.7	8592.4	9474.3	269.1	759.7	661.6	9889.5	1981.8	2169.3	5441.9	2638.8	901.5	7000.7	11425.8	6202.8	2888.4	10375.4	6535.7	5382.4	3567.4	5733.9	1664.3	4605.4	2682.3	1490.6	3175.1	2778.9	7346.8	3869.7	13136.3	7469.6	1639.1	11614.0	17846.4	9792.4	6837.2	7617.1	396.2	779.5	535.7	9596.8	31066.4	31372.1	219807.434737	221856.075645	441663.510382	1447029.0	1368828.637901
sub-0106	2856.2	2108.7	7476.3	2492.8	725.2	6518.8	10628.9	6633.4	4268.6	9210.6	7126.5	4953.0	3634.8	5711.9	1369.4	4113.9	3681.6	964.3	3098.4	2678.0	7094.7	4374.5	12830.8	11423.5	1960.9	12274.1	18920.7	13897.9	8836.4	9054.1	309.1	657.4	790.9	9814.1	2232.3	2620.6	5634.1	2408.0	1059.0	6278.9	12029.5	7034.5	2707.9	9131.5	6965.4	4938.2	3682.7	6085.9	1219.3	4888.2	3222.3	1131.6	3479.4	2653.4	6654.6	4069.6	13729.4	10419.2	2024.2	13855.4	18175.2	12259.8	7181.1	8974.5	379.8	682.3	680.3	10518.6	35010.1	36466.2	240874.598749	237457.24209	478331.840839	1434134.0	1260985.860422
sub-0107	2960.4	2683.8	4651.7	2489.0	733.3	6226.2	10195.0	6436.6	3588.3	10296.4	6222.4	4883.2	3253.2	5086.0	1282.0	3191.9	4101.3	899.8	3285.9	3208.2	7036.8	4252.3	11740.9	9198.2	2210.0	12694.5	14814.6	10468.9	7016.9	8257.9	377.4	576.7	638.3	9359.4	2072.8	2401.7	5804.2	2797.1	750.2	5574.2	9713.6	5764.0	3055.5	10457.1	5912.6	6381.9	3713.8	5103.7	1308.4	3877.5	3469.0	1092.9	3533.0	3341.3	7314.5	3928.5	11413.9	9091.9	1513.9	12442.0	15001.6	9517.2	6436.7	9353.9	410.2	552.7	589.0	9460.3	30925.0	31707.0	216411.295519	216957.138509	433368.434028	1361638.0	1228666.712062
sub-0108	3618.7	3189.7	5602.5	2942.4	710.7	6423.7	10453.3	7688.5	3549.9	11465.9	7106.3	4470.2	3036.1	7134.9	1343.5	3470.0	3364.9	1150.9	3700.2	2837.3	6773.6	4380.0	11362.2	8869.5	2676.5	12681.7	19114.6	11747.0	7869.3	8011.3	322.7	724.3	881.1	9104.6	4354.3	2718.6	4532.5	2395.4	784.2	5890.9	10808.8	6283.0	3147.3	10670.8	6666.3	4824.0	3877.6	7112.7	1241.0	4278.2	2975.8	1552.6	3993.7	2758.8	6700.3	4292.9	11727.1	8483.7	2342.1	14122.9	17622.6	11707.2	7546.6	8771.2	301.8	914.4	692.0	9050.0	28601.6	31286.3	229145.550318	227015.583484	456161.133802	1487540.0	1350177.045694
sub-0109	2839.5	2952.6	8145.3	2381.7	767.0	7219.8	11810.4	8223.8	4091.2	10256.7	8837.6	4976.7	3572.0	6280.4	1543.2	3988.4	4841.7	1321.9	3948.5	2311.1	8540.5	5414.7	14945.1	11774.5	3334.8	14588.8	24114.5	13995.9	9554.7	11038.2	297.8	795.3	938.6	11653.8	2925.6	2962.4	7127.7	2180.9	928.5	6877.9	13861.6	6318.9	5064.3	10656.5	8120.4	5774.3	4104.4	6702.3	1745.9	4825.1	4169.2	1541.2	4228.0	2498.8	8352.4	5462.7	15510.3	11248.6	2323.5	15541.3	23685.0	15158.9	7787.4	10614.3	474.3	775.2	813.2	11817.3	39070.4	38636.4	273985.278705	272953.589414	546938.868118	1654359.0	1354077.331744
sub-0110	1703.2	2414.1	4938.3	2412.0	913.7	6740.9	9930.9	6051.9	3662.2	9888.0	6736.5	5184.4	3818.9	6646.3	1689.9	3994.4	3722.8	1151.4	4426.7	1962.6	6546.0	4580.6	11977.7	8446.1	2260.4	12684.8	18711.7	10996.7	7731.3	8528.2	299.0	600.2	776.4	10852.9	2917.1	2323.1	5430.0	2258.6	890.6	6015.5	11703.9	6010.2	3178.8	9624.2	7214.4	5193.8	3499.2	6061.7	1510.2	4952.3	2682.5	1333.4	4021.3	2412.6	6352.5	4250.1	13680.4	8614.2	2141.9	12540.5	17187.9	10719.7	6434.7	7061.7	442.2	699.2	622.4	9446.8	33168.9	33019.8	226816.75395	224482.174564	451298.928514	1409615.0	1493648.760968
sub-0111	3796.1	3097.2	6980.5	2734.3	972.7	8133.4	12404.6	7606.4	4871.0	12936.7	7287.3	6179.6	4022.5	7651.2	1720.8	4725.4	3943.6	1191.9	4284.7	3808.8	7586.3	3761.9	16086.9	10966.8	2620.2	14023.8	22645.1	11547.3	8434.5	9621.3	339.0	846.0	825.2	10386.2	3183.2	2383.8	8059.6	2666.0	879.4	7453.2	10683.8	7964.1	3810.7	12502.6	8274.5	6601.7	4337.5	8749.5	1730.7	5574.8	3923.1	1641.3	4074.4	3781.9	8064.7	3995.0	14602.9	11231.7	1861.9	14302.2	22474.7	11727.8	7420.0	9459.4	452.0	704.8	934.7	10082.8	38426.4	38052.1	267662.818381	264452.840444	532115.658825	1633477.0	1746985.631958
sub-0112	2990.6	2447.5	5453.1	2105.9	909.4	5396.2	8814.4	4777.6	3524.9	7426.8	6850.4	4805.5	3752.0	5065.0	1499.4	3496.6	3553.5	1058.2	3010.0	2870.9	7054.1	4099.0	12961.3	7732.7	2183.2	11862.9	17821.0	10967.0	8550.0	9283.3	362.1	584.5	675.7	9685.6	2151.1	2488.7	6047.3	2209.7	800.4	5617.7	9943.5	4672.6	3284.4	8364.6	6523.3	5427.6	3155.2	5778.6	1634.1	3615.8	3211.8	1264.9	3973.8	2296.3	7812.4	4411.6	13463.3	8273.5	1972.2	10685.0	17028.4	10374.9	6817.7	8198.3	377.7	608.0	610.4	10100.8	30050.8	27810.6	214462.869301	213285.878738	427748.748038	1394244.0	1342310.952564
sub-0113	1718.2	2704.8	5705.2	2585.5	692.0	7604.3	11375.9	7212.3	3578.8	9951.6	6206.7	4475.9	3400.8	7230.4	1941.5	4266.9	3553.7	1212.5	3489.3	2452.4	6699.0	4900.7	13935.9	8710.9	2586.6	12554.8	19684.2	10903.4	7829.7	7822.4	344.4	961.1	862.0	10117.9	2790.8	2552.3	5691.6	2912.3	658.5	6452.5	9839.4	5529.9	3353.9	10536.5	6327.8	6048.0	3691.2	5993.4	2032.8	5421.0	3721.0	1407.7	3168.6	2896.0	8390.8	4168.1	14866.4	10645.6	1733.6	11179.6	18736.8	10085.7	6966.1	8577.8	405.5	573.6	574.0	10058.5	31964.8	32318.9	233410.207389	232429.461866	465839.669255	1522911.0	1399792.77733
sub-0114	2877.1	3409.1	6120.7	3669.2	777.0	6428.1	12171.6	6643.5	4875.0	12151.6	7122.0	7173.8	4731.6	6364.0	1682.3	3386.7	3487.8	994.1	3360.8	4729.7	8010.6	4516.1	14046.3	10937.4	2631.1	12611.9	17648.8	11630.9	8897.6	10528.6	293.5	623.1	913.0	10258.3	3380.8	2945.1	5006.6	3819.3	726.9	6586.0	12669.0	5734.9	3977.9	11989.0	7207.3	7690.6	3714.9	6931.9	2229.2	5422.3	2974.3	1305.8	3637.9	4504.6	7408.1	4850.2	13625.7	10059.1	2085.4	14954.7	18023.8	12701.9	7726.9	8524.6	355.1	652.7	675.0	10304.3	34743.0	32402.5	250670.914573	247898.967849	498569.882422	1583963.0	1533023.828853
sub-0115	3100.8	2925.5	7205.3	2797.7	1201.2	6563.3	9282.1	6311.3	4028.6	10715.3	6351.4	5171.6	4200.3	5609.7	1861.9	4132.9	3791.1	1144.2	3099.7	2879.6	7041.3	5154.3	13630.3	9879.9	2577.8	12876.1	19215.3	12963.7	8701.1	11646.6	257.7	795.6	896.9	9915.2	2637.7	3144.7	5979.1	2733.9	1356.6	6817.0	10570.1	6476.0	3895.0	11278.4	6145.4	5621.9	3674.9	6300.2	1712.3	4653.0	4085.4	1235.2	3792.7	3611.0	7234.6	4910.4	14322.8	10220.8	2518.7	13097.5	17617.1	12039.9	7387.7	9037.3	298.7	813.5	897.4	11120.7	33003.5	30908.9	241714.676768	240170.632411	481885.309179	1550626.0	1433892.850141
sub-0116	3102.2	2021.9	6342.0	2776.1	923.2	4496.3	7272.4	5230.0	3252.0	7863.3	5618.2	5920.7	3545.9	4761.9	1142.6	3212.5	2528.8	735.7	2184.1	3725.5	5886.2	4011.7	10716.0	7550.6	2213.2	10160.2	15967.7	8177.1	6482.9	7492.4	269.3	515.8	715.8	8488.5	3044.9	2499.7	5732.1	2634.2	654.8	3810.1	8496.3	4768.8	3020.6	9467.2	5009.8	5945.9	3050.3	5759.2	1211.2	4303.3	2577.8	799.5	2751.6	3520.4	5566.4	3845.4	10939.6	7418.3	1634.7	10597.5	15588.3	8231.7	5596.3	6584.9	270.5	465.6	513.7	8647.8	21935.7	23124.3	187862.388074	189032.060345	376894.448418	1305295.0	1169503.2948
sub-0117	2965.9	2725.2	6079.2	2364.1	854.7	6362.7	8580.7	5725.1	3662.9	10322.3	6863.8	4581.7	3265.5	5913.2	1691.1	4614.7	3222.4	946.7	3592.5	3291.1	7199.7	5000.1	11895.7	9756.2	3015.5	12899.8	18318.6	11518.3	7917.0	8373.0	314.3	622.7	540.8	10430.1	3038.8	2720.0	5588.8	2302.1	672.1	5700.2	9323.0	6243.3	2893.3	10879.4	8299.9	5562.4	3984.5	6088.2	1714.1	5315.5	3030.4	1292.7	3232.0	3339.3	6770.4	4634.2	11529.4	9495.4	1858.9	14139.5	18533.5	10884.1	6413.3	7647.2	422.8	687.4	776.7	8914.1	29092.9	30806.0	226043.938737	226903.613941	452947.552678	1430605.0	1258326.402802
sub-0118	2423.9	2733.7	7542.4	2309.3	921.8	7182.6	11052.3	7491.0	3856.7	11124.7	6760.5	5360.9	4451.3	6083.0	1525.9	4218.5	3230.9	1179.5	2728.8	2801.3	6514.2	4688.4	13059.7	9705.7	2738.8	11954.9	15913.5	13401.0	9406.1	9010.9	209.6	778.3	738.7	8887.7	1993.0	2594.7	6259.1	2130.0	991.3	7040.9	11236.9	6823.8	2897.2	10080.1	7358.6	5263.5	3434.1	6713.4	1757.7	5679.8	3099.7	1306.4	2963.0	2427.9	7642.5	4199.3	12863.5	10058.7	1796.0	11708.9	17309.5	13388.4	7111.2	8757.7	372.2	648.4	625.3	9798.8	32075.0	32382.1	234560.687719	232146.034	466706.721719	1499561.0	1517204.068982
sub-0119	2362.7	2115.7	5478.3	2010.3	684.6	5461.7	8545.1	5097.0	3033.0	7701.9	5071.2	3962.9	2377.0	4682.7	1255.9	3515.3	2885.6	672.6	2802.5	2216.9	5330.4	4046.7	11110.2	7286.0	2413.3	9240.7	13887.7	10536.5	6316.0	6752.6	277.0	606.8	750.1	8576.9	1766.9	2678.4	4956.8	1812.0	832.1	5371.0	9902.0	4634.8	2793.5	7100.5	5117.8	3562.0	2898.9	5485.0	1384.4	4162.8	2373.9	953.5	2680.0	2371.1	5801.8	4082.3	10149.7	7415.6	1582.4	10846.5	12737.9	8810.7	5824.4	7616.8	312.1	527.5	507.8	7913.1	19751.2	20739.6	179062.716273	178395.670498	357458.386771	1285336.0	1142524.063905
sub-0120	3234.6	3478.7	8712.4	3393.8	1943.0	9053.1	14114.1	9216.3	4343.2	12912.8	9049.6	6601.9	4853.6	7831.8	2240.0	4440.1	5252.6	1596.8	4445.2	3759.8	10399.8	6065.8	17114.8	13021.2	4201.5	16099.1	24964.8	18387.8	9230.6	10599.2	428.9	749.1	810.4	11945.3	4225.0	3480.1	7965.0	2789.6	1261.9	7701.9	16618.4	8045.8	4379.9	13181.1	9915.5	7611.6	5329.4	8636.9	2196.1	6319.5	4070.7	2342.2	4481.7	4324.9	10759.8	5486.7	17710.9	13819.0	2611.4	19100.9	23776.2	16241.2	9128.2	12082.5	559.1	987.3	689.5	10812.3	47844.1	47109.4	313954.055814	318139.394101	632093.449915	1883528.0	2021513.328619
sub-0121	3726.1	3089.8	5383.7	3351.5	952.9	6284.2	11891.6	7054.0	3688.6	9992.2	6102.1	5654.0	3454.1	6497.3	1403.2	3740.2	3137.7	1000.8	2999.4	2999.4	6926.0	4258.7	12015.0	9591.3	3037.1	10943.2	15510.1	12186.7	7104.5	8165.3	246.4	577.0	887.5	9839.7	2838.5	2581.9	5076.2	2418.1	823.7	6551.8	13017.8	7171.9	3115.2	11098.1	6874.1	4994.8	3595.2	7191.0	1281.3	4240.5	2874.7	1204.8	2917.7	3290.8	6202.2	4297.6	11857.7	11541.9	1923.9	10946.0	16714.2	11549.6	6215.4	7338.4	421.4	699.6	647.1	9336.9	33588.4	32004.4	229402.568447	228205.455003	457608.023451	1478421.0	1291139.433065
sub-0122	4077.0	3528.1	7993.4	3867.4	1263.0	8490.8	11950.6	9111.5	5116.9	12337.9	8697.5	7314.1	5003.0	7688.2	1965.5	4273.3	4163.0	1359.2	4333.3	3957.8	11377.4	5199.9	17514.8	14614.8	2634.5	19324.5	24595.4	19731.2	11327.9	13682.2	340.2	977.7	1260.2	12074.6	3039.3	4342.4	8057.5	3827.3	712.9	8621.9	16151.3	9093.5	4531.1	12127.5	8956.1	7751.9	5265.3	8553.7	2452.8	5637.2	4301.7	2286.4	5793.1	4536.5	11595.4	5853.0	19049.3	14143.5	2675.1	19311.2	21435.0	16327.6	8982.4	11987.7	508.3	804.7	606.5	11003.0	53898.3	56358.0	330240.444552	327926.801828	658167.246379	1812898.0	1828096.093044
sub-0123	2041.7	3184.5	6687.7	2450.5	941.4	5923.7	7919.2	5679.6	3483.4	11547.0	5944.2	6164.9	3071.6	6275.2	1378.5	3582.4	2716.8	953.5	2524.0	3292.4	6172.3	3997.3	12161.5	7478.1	2493.7	11572.5	16112.1	9393.9	6841.1	6490.1	249.2	618.5	724.8	8809.0	2818.7	2458.6	5413.4	2720.8	787.4	5106.4	10860.6	5482.2	3432.5	10023.3	6152.7	6370.0	3620.5	6473.8	1478.8	4434.7	2782.3	1143.3	2615.2	3218.9	6126.1	3651.7	12011.5	7949.4	1623.3	11997.0	16783.7	9170.7	5385.9	6007.4	300.9	615.7	587.1	9731.4	28943.3	28621.1	209395.525675	207734.107371	417129.633046	1355941.0	1202245.538042
sub-0124	3584.7	2912.7	6844.6	2166.1	1148.6	8351.6	11797.7	7028.0	3621.7	10796.0	7108.9	4643.4	4040.0	5948.1	1841.6	4649.4	3712.7	921.8	2881.0	3163.3	8883.7	4644.9	15105.5	9006.7	2555.0	16810.5	19596.6	12199.4	8951.9	10614.5	402.6	721.2	793.8	11638.7	3639.3	2783.1	7199.8	2264.1	1094.2	7434.2	12529.2	6749.0	3332.9	9783.6	6717.0	4957.1	4548.5	6143.7	1923.3	5396.4	3843.5	1243.9	3710.7	2850.5	8758.5	5007.2	15646.0	10654.5	2171.6	14555.6	21649.1	11945.1	8475.3	9886.0	384.7	682.7	937.6	10470.6	45983.2	45462.4	267895.581119	266202.960167	534098.541286	1655360.0	1345933.806232
sub-0125	3207.9	3024.8	6013.3	2817.5	1156.5	6918.2	9795.3	6297.6	4113.2	9179.1	7213.3	5055.2	3431.5	6245.9	1633.2	4571.1	3217.2	968.0	2832.9	2628.7	7179.5	4245.5	12726.6	9724.4	3221.2	13888.1	18411.8	11478.5	7263.8	7863.5	273.1	858.1	937.5	9729.1	3048.0	3475.3	5631.7	3071.5	954.0	6010.8	10584.4	5720.2	3561.9	7015.3	7633.3	5338.9	4467.7	6461.0	1811.3	5202.5	2881.2	1318.1	2976.4	3129.1	6490.8	4264.4	14037.4	11758.7	1893.1	13430.3	17730.2	10016.7	8172.3	8675.5	471.5	823.7	833.5	9172.4	29253.5	26732.1	228028.749817	227598.548335	455627.298151	1540036.0	1224828.909355
sub-0126	2272.7	2490.3	5028.0	2977.1	849.6	6025.7	9210.3	6755.9	3766.4	11105.4	5896.2	4397.0	3082.0	5665.8	1490.7	3750.5	3205.0	1022.8	3282.7	3571.1	5790.9	3935.6	10073.9	8818.6	3017.3	11384.9	16515.1	11515.1	6677.6	7280.6	314.1	579.5	897.2	9630.4	2373.5	2680.4	5016.6	2507.7	924.9	6556.0	9649.4	6381.4	3586.3	10622.7	5890.7	5357.5	3422.0	5375.4	1515.3	4569.5	3051.8	1507.5	3055.0	3428.8	6489.3	3553.7	10982.7	8961.0	1612.3	12602.3	15162.3	10197.5	6121.4	8324.3	349.7	676.0	558.8	9187.6	28130.8	27561.1	210377.484057	211013.098288	421390.582345	1453412.0	1323515.101947
sub-0127	2346.5	2021.3	5688.2	1953.1	691.0	6031.1	7357.0	6586.8	3680.0	9221.4	5755.5	4920.1	3182.0	4832.7	1202.4	3254.8	2769.4	790.5	3027.8	3192.4	5535.0	4015.7	12219.9	5839.1	1983.9	10805.5	17897.2	10097.7	6213.4	7577.0	305.1	523.2	687.5	7960.5	2406.6	2211.4	4457.8	2036.5	522.1	5203.5	8249.8	4950.8	2671.3	7632.4	5683.6	5628.0	3219.6	5437.8	1435.7	4482.3	3084.6	1090.4	3158.4	2889.2	5549.2	3729.3	11126.1	6909.1	1600.5	12156.9	16307.5	10169.9	5801.5	7349.0	440.9	561.1	548.4	8339.4	24812.3	23435.4	196170.269428	192001.328773	388171.598201	1299003.0	991839.91259
sub-0128	3036.0	2635.9	6398.0	2424.8	1095.8	5317.3	8367.7	5234.8	3587.6	9449.8	6021.3	4443.5	3028.0	5161.3	1395.9	3750.2	2784.7	950.7	2914.3	2837.2	6365.1	4316.4	12093.0	6906.8	2915.1	10838.2	16140.7	9365.0	7223.3	8211.1	271.4	559.1	576.9	9103.4	2747.4	3067.1	4957.7	2095.1	905.8	5633.5	10404.3	4653.8	3007.2	8028.1	5833.5	4259.0	3150.8	5420.6	1423.1	4015.6	3151.8	970.2	3085.4	2748.9	6215.2	3769.1	11790.7	8583.3	2287.4	10290.8	14562.0	9666.6	5855.5	7945.1	299.9	517.2	469.9	9755.8	23592.8	23720.2	198102.064932	196475.711681	394577.776613	1380614.0	1228805.663373
sub-0129	3968.6	3137.4	6269.5	2443.7	1126.1	7310.9	12053.3	7599.0	4000.9	10113.1	7414.0	6148.3	4179.1	5495.2	1447.7	4611.3	3569.4	1328.0	3566.2	2861.3	8187.7	4238.6	14047.1	9755.9	2905.6	12755.5	19984.4	13078.9	9199.6	10409.6	321.6	615.5	710.0	10482.7	2469.0	2600.3	6184.7	2772.1	1125.1	6601.4	14514.7	7444.3	3459.3	10550.6	7440.6	5893.0	3883.9	7072.0	1788.6	5763.7	3411.4	1421.7	3773.9	3299.2	6906.9	4314.6	13416.4	10256.5	2078.9	13900.7	21876.8	11764.0	6974.1	8812.0	365.9	766.4	721.8	10273.9	37662.4	38594.4	254295.622373	254254.283412	508549.905785	1557839.0	1294279.684841
sub-0130	1832.3	2235.0	5180.4	1977.3	678.2	5745.9	8283.1	6021.8	3122.5	7477.2	6486.7	4687.1	3658.0	4905.0	1436.6	4318.8	2679.0	917.9	2777.6	2222.3	6845.8	4158.1	12085.4	7664.3	2330.4	9970.5	15704.1	11421.5	6490.6	7297.2	252.6	560.7	516.3	8189.5	2562.3	2364.3	4737.4	1839.7	689.5	4681.7	9545.9	4811.0	3362.9	8702.3	6296.6	5161.5	3553.1	5676.2	1342.4	4097.5	2873.0	1060.8	2768.8	2294.0	5894.4	3414.6	11011.5	9206.0	1480.6	10688.8	15013.4	10513.8	5394.6	7774.4	293.6	652.1	410.1	8186.0	27993.0	26562.8	198421.654957	196559.810251	394981.465208	1339411.0	1140354.943908
sub-0131	2526.6	3274.8	6842.7	2675.3	1383.2	7179.2	8724.8	7543.0	3508.1	11755.4	7087.1	6769.6	4242.9	6515.6	1581.5	4751.2	3590.1	1237.1	3610.5	4364.1	8801.6	4823.2	15699.0	9856.9	2576.6	14383.6	22478.4	12905.5	10269.1	9843.9	297.2	850.3	1372.0	10476.7	3454.4	2992.0	5693.6	3389.8	1083.9	6776.2	13353.8	7125.3	3852.6	10226.2	7578.7	7555.4	4248.6	7364.8	1718.8	4922.8	3134.9	1622.5	3221.1	4232.8	8363.4	5264.0	16362.7	10297.6	2102.2	13944.9	20634.5	13342.2	7790.0	8673.4	387.4	918.2	618.7	11495.7	39388.8	36736.3	263865.708556	261058.670633	524924.37919	1643425.0	1549175.205159
sub-0132	2933.0	2634.6	6218.3	1892.8	921.9	5549.1	10359.9	6255.9	3127.6	7957.5	5687.4	4478.2	2773.7	4596.1	1156.9	3812.1	3159.6	794.6	2723.6	2166.1	6038.7	3886.1	11214.8	9138.1	1960.1	11126.8	15934.1	14559.8	5004.9	5639.6	227.0	591.0	830.7	6929.6	2945.9	2777.7	5469.0	2496.7	560.7	5486.9	10744.4	4889.6	2650.5	8482.4	6038.5	3923.8	3373.7	6036.5	1261.3	5026.3	2539.0	1069.6	2361.9	2397.8	5680.2	3650.9	10650.8	8986.5	1966.3	11684.1	15449.7	10933.4	5566.7	6129.3	330.6	512.3	562.0	7795.8	25660.3	24741.0	198904.708864	196442.934915	395347.643779	1285702.0	1050497.245751
sub-0133	2903.9	2969.9	6824.0	2557.3	925.1	6808.4	10952.8	8570.1	4247.6	12434.7	7140.3	5198.7	3532.6	6251.9	1429.0	3894.7	3858.4	1307.3	2963.4	2625.6	7057.9	4437.5	13456.5	9746.1	3213.1	13136.2	18998.9	11345.4	7587.8	8739.1	290.0	777.9	575.8	9539.8	2758.6	2890.1	6525.9	2493.6	1106.1	6697.0	12860.8	7136.3	4040.9	10231.3	7729.7	6031.9	4464.0	6932.7	1391.3	4747.1	3209.6	1591.1	3345.0	3214.0	6762.5	4136.2	13331.0	10195.8	1824.1	14778.6	17385.5	12695.6	6113.4	8145.2	385.9	803.2	542.1	8875.3	34635.0	33867.7	240460.133856	241814.259359	482274.393214	1550828.0	1386889.12052
