Measure:mean	wm-lh-bankssts	wm-lh-caudalanteriorcingulate	wm-lh-caudalmiddlefrontal	wm-lh-cuneus	wm-lh-entorhinal	wm-lh-fusiform	wm-lh-inferiorparietal	wm-lh-inferiortemporal	wm-lh-isthmuscingulate	wm-lh-lateraloccipital	wm-lh-lateralorbitofrontal	wm-lh-lingual	wm-lh-medialorbitofrontal	wm-lh-middletemporal	wm-lh-parahippocampal	wm-lh-paracentral	wm-lh-parsopercularis	wm-lh-parsorbitalis	wm-lh-parstriangularis	wm-lh-pericalcarine	wm-lh-postcentral	wm-lh-posteriorcingulate	wm-lh-precentral	wm-lh-precuneus	wm-lh-rostralanteriorcingulate	wm-lh-rostralmiddlefrontal	wm-lh-superiorfrontal	wm-lh-superiorparietal	wm-lh-superiortemporal	wm-lh-supramarginal	wm-lh-frontalpole	wm-lh-temporalpole	wm-lh-transversetemporal	wm-lh-insula	wm-rh-bankssts	wm-rh-caudalanteriorcingulate	wm-rh-caudalmiddlefrontal	wm-rh-cuneus	wm-rh-entorhinal	wm-rh-fusiform	wm-rh-inferiorparietal	wm-rh-inferiortemporal	wm-rh-isthmuscingulate	wm-rh-lateraloccipital	wm-rh-lateralorbitofrontal	wm-rh-lingual	wm-rh-medialorbitofrontal	wm-rh-middletemporal	wm-rh-parahippocampal	wm-rh-paracentral	wm-rh-parsopercularis	wm-rh-parsorbitalis	wm-rh-parstriangularis	wm-rh-pericalcarine	wm-rh-postcentral	wm-rh-posteriorcingulate	wm-rh-precentral	wm-rh-precuneus	wm-rh-rostralanteriorcingulate	wm-rh-rostralmiddlefrontal	wm-rh-superiorfrontal	wm-rh-superiorparietal	wm-rh-superiortemporal	wm-rh-supramarginal	wm-rh-frontalpole	wm-rh-temporalpole	wm-rh-transversetemporal	wm-rh-insula	Left-UnsegmentedWhiteMatter	Right-UnsegmentedWhiteMatter
sub-0109	97.7011	102.052	94.3597	88.652	78.4621	88.4207	96.8149	89.6383	99.9033	92.0334	94.0384	84.1793	91.9097	90.8188	83.2414	93.2632	94.4579	85.6213	92.7517	86.7464	91.9971	97.1781	93.7595	96.3737	99.4719	94.4452	92.9471	94.8511	93.1729	96.9351	86.9263	81.1527	95.837	90.9834	96.2907	101.9726	94.1278	85.2603	73.245	86.8003	94.7233	86.3157	99.3427	88.4222	95.8459	84.3471	94.7654	87.6036	85.2616	92.8048	95.2933	87.6482	93.0126	84.0257	92.9768	97.4428	94.0702	95.7378	102.1003	94.6613	91.826	95.5721	90.4091	97.6601	86.9444	80.0603	94.0312	90.0068	101.2328	100.6402
sub-0110	94.4185	102.1887	96.7583	91.1592	79.2228	91.5971	100.5052	89.0456	100.0093	94.3543	93.6918	85.8109	96.0898	92.6547	85.9749	94.4276	97.0011	90.4715	95.9866	84.8872	92.2999	99.0376	94.6171	97.9877	99.1146	96.6023	93.8675	98.6525	94.7786	99.4649	85.727	75.2421	95.7523	92.7442	98.7392	100.8706	95.5459	92.8132	78.3555	90.8954	97.8208	88.5456	100.7267	94.1136	94.8983	86.0293	95.3746	88.9874	86.4639	96.2575	96.203	89.1395	94.8014	87.546	92.8341	99.4148	94.6637	97.3041	101.744	95.5021	93.014	97.0146	92.1417	98.9933	89.7805	77.908	95.5835	91.7331	99.5533	100.2843
sub-0111	96.8999	102.3709	97.8775	92.8997	80.4651	89.105	99.0846	88.841	98.9626	92.5237	92.9548	84.9151	88.7338	91.5578	84.7306	95.7642	97.9034	91.2085	98.988	89.2395	94.3904	100.2896	95.3481	96.4813	99.2815	98.8504	93.6075	97.719	94.6341	98.1386	85.4068	80.1686	98.8144	90.9344	100.5534	101.8089	95.449	93.806	77.7763	88.0265	97.417	89.332	99.6015	94.1427	95.4359	89.2405	94.447	92.6069	84.794	95.5654	97.5905	89.2435	95.5593	90.7843	95.0979	99.8549	95.5107	96.7735	104.4193	95.2035	93.7052	97.5251	93.9477	98.8295	91.3243	75.8675	100.5792	92.2702	100.4577	100.4702
sub-0112	97.6731	102.3449	94.3456	94.2845	80.9762	91.3835	98.9801	88.8851	100.7043	94.8445	94.1291	88.8836	93.9886	86.6111	85.9368	94.4202	95.6032	88.6567	95.5642	91.9811	90.9699	99.4488	94.2601	97.5046	98.0991	95.5012	94.0408	97.8383	93.148	97.5562	90.2099	73.8257	90.85	92.8496	95.0844	100.3247	93.9456	91.665	78.6042	89.4645	93.8202	86.1578	102.1314	92.5114	94.5091	86.9857	92.4004	88.0131	84.2349	91.9473	94.0082	86.2219	94.2192	85.8541	89.7089	100.2001	92.2001	98.7152	100.3443	95.2816	93.4834	95.788	90.7479	96.8307	85.9107	76.46	96.4122	92.475	100.3418	100.9149
sub-0113	95.235	102.8113	96.3018	89.727	77.2245	91.1423	97.425	87.9034	100.6606	89.748	90.282	84.4537	90.542	89.4535	87.7556	95.8839	95.5973	85.7969	93.3823	85.1332	91.3962	100.0065	95.2684	96.6409	98.7224	95.44	92.9989	97.1519	91.7883	98.2916	83.5702	77.2338	94.3855	92.0186	94.8408	101.9085	94.2771	89.3702	76.3012	88.4746	95.6776	86.0291	100.9738	91.582	91.5446	85.2052	91.9266	84.5784	85.6325	96.3219	94.4908	87.0359	92.0222	84.9207	92.0352	99.2673	94.3099	97.3839	99.4091	93.6175	92.9913	96.6614	87.5984	98.2841	87.6625	74.6056	88.2694	90.5694	100.6329	100.4848
sub-0114	97.9547	103.2665	96.589	97.4024	79.2176	90.7321	96.7383	87.1948	102.6891	93.3414	93.3475	90.0623	93.3244	88.3474	86.0478	92.9122	96.9214	83.496	95.8534	93.9448	94.637	99.6054	96.3517	99.0296	100.3793	97.1661	94.6739	95.098	94.7239	99.7911	88.484	74.1204	99.4496	94.6175	101.6168	103.717	93.8339	94.7287	77.1548	91.2253	92.9895	86.7809	102.8393	92.0745	95.295	90.7522	93.8613	90.0754	87.8235	94.8394	96.5742	87.8498	94.7517	91.0116	92.0568	100.2808	94.0923	97.2832	105.5457	95.7504	93.9805	93.5439	93.4039	97.5033	84.4754	73.079	97.8348	92.277	101.9909	101.1646
sub-0115	97.188	103.5839	96.0843	93.634	80.9676	91.6874	96.9071	90.4516	103.4163	90.9013	94.4404	87.8736	93.3149	91.288	88.1363	93.8423	98.1224	84.5945	95.6644	89.5461	91.4075	100.9823	95.0918	97.9859	96.8926	95.8205	93.2975	96.3337	95.1172	97.8818	88.1049	75.9012	97.9989	96.3157	98.9047	103.1858	91.8255	92.6948	82.644	91.5158	95.604	87.4489	103.152	89.9034	95.5041	88.6101	96.3609	88.852	89.2065	95.0567	98.674	85.3481	93.5474	89.1601	90.5674	100.7068	93.0798	97.3554	103.6677	94.3232	92.9051	95.284	92.9344	95.5728	86.4564	77.478	98.9827	93.8685	101.0758	101.4921
sub-0116	99.52	103.2454	97.608	92.2434	81.6903	89.45	97.7693	90.5963	100.807	91.9183	95.156	86.8174	91.3235	89.541	84.8644	96.2765	95.5339	83.358	96.9124	90.3105	93.0232	100.5824	96.3804	97.5564	102.3018	95.8249	94.3631	96.8929	93.5644	99.7488	86.3167	74.7534	99.0446	93.5942	98.9669	101.3972	96.1873	91.8768	77.9133	86.5598	94.8674	87.7353	99.9028	90.9064	96.0646	86.5476	96.419	87.8836	84.0025	95.617	96.8094	84.5876	96.3617	89.7194	92.797	98.6034	95.3558	96.911	102.8361	95.4313	93.7028	95.451	90.5011	98.9229	83.5277	76.2573	97.9022	91.571	101.1994	101.0776
sub-0117	96.8737	100.42	97.0632	88.7036	72.7579	88.4887	97.5129	88.1407	98.4645	91.251	95.2258	84.8089	90.7878	91.5435	84.1925	95.0085	96.2761	87.4792	96.7988	88.5702	92.099	99.7602	95.0405	96.7407	101.473	97.0735	93.5358	96.986	93.6411	97.9345	85.75	75.753	94.472	92.1011	98.8627	100.0863	94.6087	88.1988	73.6433	87.9219	95.9305	88.6413	98.1357	91.8185	96.3379	87.193	94.0067	89.7626	84.6018	94.9181	96.0782	88.8695	96.0336	89.0415	90.355	97.4415	93.6279	95.9215	103.0121	95.8696	93.1005	96.7419	91.1272	95.9846	87.4389	74.7639	97.4295	90.9022	100.4167	100.0839
sub-0118	95.7125	102.7759	96.9772	88.214	76.0811	89.5381	98.1827	90.3104	100.0329	90.8995	94.6821	83.9703	94.8889	88.2334	84.2854	97.7084	96.41	87.3056	96.5953	86.0779	93.3517	100.1756	95.6536	97.6934	97.2904	97.4928	94.085	98.8881	93.0441	97.5936	85.942	73.0786	96.4305	91.8991	96.7834	102.1533	95.3579	88.3275	75.8131	88.7067	96.636	88.2716	99.9809	89.1162	94.5023	82.5641	93.5573	88.5324	83.1642	98.2783	98.0734	89.159	94.042	84.4308	94.3526	101.1438	96.7283	96.9831	98.9957	95.9298	94.1944	98.2552	92.8867	97.0002	86.2133	72.7607	98.4624	92.0221	100.8425	100.8571
sub-0119	97.2913	101.5354	96.211	87.8707	77.4749	89.3965	97.2642	87.4509	98.9681	89.9319	95.6472	81.6839	92.3017	90.1872	85.0261	94.8209	93.0783	80.8522	93.343	87.8722	90.1373	98.7104	94.6904	96.7504	105.4891	94.5814	93.9138	94.6007	92.9855	95.3756	88.6393	77.7856	97.5785	93.2816	93.809	100.9896	94.4206	88.3303	76.6451	88.168	95.1857	84.6071	101.2419	89.1613	95.7608	84.1868	93.9925	87.5915	84.5709	96.8735	95.906	86.7539	93.5182	89.3191	89.3372	100.1553	93.5496	96.7021	101.3242	96.29	92.1401	93.8694	89.4465	95.0936	86.8053	75.035	92.9112	92.2272	99.7493	100.6255
sub-0120	100.116	102.1316	96.5821	91.9188	79.5158	91.3948	100.7282	89.7249	99.4309	96.0935	93.1718	87.0168	91.176	92.3717	88.3845	95.9016	96.8539	90.472	95.2654	88.8673	95.0795	99.2544	96.2318	97.4074	97.9032	95.3529	94.6239	99.0382	94.2941	99.9083	90.6628	73.5856	93.8755	92.8976	98.7135	99.4792	95.4923	91.3132	79.3187	88.9114	97.321	86.914	99.333	92.4962	93.2701	87.844	93.0526	88.3101	85.6621	96.5044	95.828	91.47	94.558	88.5082	95.7805	100.4442	96.1703	97.3897	97.3335	95.4971	95.0186	97.8831	92.0436	99.5469	91.457	75.5378	96.7428	92.9097	100.7838	100.7172
sub-0121	98.5034	103.9294	97.1296	91.9344	81.844	90.9511	95.8744	90.1458	103.1476	91.2635	93.6897	86.7769	91.4418	90.8528	87.1093	94.4088	95.4398	87.6289	94.2899	85.4735	91.5522	101.7024	94.9933	97.6282	100.6323	96.0562	94.4946	95.9841	91.2759	97.6555	88.752	74.5422	98.8407	93.5531	97.5222	104.3428	94.4168	88.6922	80.2931	88.2426	94.1933	88.2534	101.9158	88.9247	93.7343	85.3496	95.8686	89.0926	86.0934	95.7409	94.3458	88.147	94.3419	84.2469	90.3252	100.6272	93.9856	96.3492	101.996	93.8976	93.7706	93.8189	90.2504	94.6109	88.8897	76.2236	96.8056	92.4844	101.4271	100.8644
sub-0122	94.7122	103.3069	95.6998	93.0425	83.3181	90.5437	95.8194	88.7042	99.1433	91.8943	94.3568	88.4176	94.1659	87.85	89.0422	95.5017	96.3417	84.5366	95.6066	87.3819	94.7539	100.4544	95.4671	97.7094	98.286	96.1701	94.8673	97.3712	93.9127	97.1296	90.4181	83.5347	97.0008	94.4798	98.5462	102.3412	94.7589	92.5351	78.494	89.5873	97.3386	87.1775	100.9486	92.7225	93.8981	88.5337	89.3064	86.9671	88.0658	95.5153	96.2834	90.4848	94.28	87.4723	94.3012	98.8708	94.2888	98.2067	98.7701	95.3847	93.8553	97.3992	93.2905	98.7427	88.5803	80.5384	96.0876	93.4993	100.9503	100.0123
sub-0123	97.8902	102.6266	98.1306	94.5936	77.7254	90.2129	98.349	91.6421	101.4933	95.6022	95.0171	89.3248	92.0842	92.8949	85.9922	97.518	97.3418	88.3308	97.5603	91.2849	94.6885	101.0136	97.5959	98.7709	100.813	95.8464	95.2504	97.8426	94.7607	99.4016	88.6009	71.5461	97.5832	93.7768	99.7687	102.1209	96.9751	93.663	75.6411	89.3453	95.4557	87.5661	102.2571	92.5732	97.5311	88.7377	96.125	88.4799	85.198	97.9583	96.3986	90.0106	96.4668	90.239	93.1348	99.8943	95.9184	98.1381	104.4214	96.4296	95.6102	96.1093	89.8243	98.1947	88.734	73.2822	96.8969	90.7627	101.8057	100.4669
sub-0124	97.5967	100.0342	96.8453	86.6979	80.1747	89.1296	98.1798	89.0074	99.096	90.8526	94.0488	85.0131	95.9473	87.8825	84.7372	94.6652	95.3177	83.5255	94.9051	86.3155	92.6463	99.3715	94.4496	96.2382	97.3173	95.2556	94.6985	98.1609	93.9372	97.8688	91.7071	74.1471	93.4548	91.7142	98.7574	100.5496	95.0911	87.5587	78.4071	87.27	95.8807	89.6252	99.1357	88.4587	93.8807	84.903	92.4036	88.6126	85.9712	95.5949	96.0755	91.1668	94.6172	84.6807	91.8661	97.7554	92.8664	96.15	98.4204	94.492	94.179	98.2738	93.0291	96.5007	82.8729	77.0162	97.8344	93.013	100.6942	99.8815
sub-0125	93.8248	101.2186	93.8093	91.2479	75.0918	88.3516	94.9417	85.2524	104.251	88.5781	92.6443	87.9302	92.2774	86.1884	86.8465	94.8815	94.034	83.1211	93.1421	87.2902	89.005	100.3125	92.0509	99.4415	96.2424	94.3043	91.7424	94.8758	88.5226	93.7856	86.9841	74.4583	96.5207	93.3981	98.0789	100.9986	91.7897	92.1022	72.8343	87.3356	93.3536	81.8945	104.3435	88.2691	93.0391	88.1791	95.791	83.5081	85.3642	94.6186	95.0152	84.077	93.9338	87.792	87.8816	99.7167	91.7047	99.3156	98.41	92.276	91.9448	91.869	87.6355	94.8769	88.7939	72.443	97.2671	93.3455	101.3411	102.5602
sub-0126	98.9232	103.3116	97.2036	90.1925	77.5051	90.4678	98.9892	91.5973	98.5659	92.9842	93.7972	83.542	91.4793	90.305	85.8209	96.2741	95.0235	88.7008	94.9753	89.6509	93.9145	98.0609	95.9808	97.0174	98.3269	97.499	94.7905	97.7598	93.8295	98.3292	90.6291	76.026	97.7863	92.9752	98.6906	99.2534	94.9485	91.6061	75.7694	90.0091	96.5348	87.7382	99.3934	92.3571	94.5125	86.0116	95.0009	87.4335	85.7209	96.7041	94.6646	91.1018	94.6593	88.0824	93.125	97.4124	94.78	96.5373	98.4831	95.485	93.8454	97.6152	91.1007	97.9114	88.6165	76.7266	95.8183	91.4814	100.0456	99.8846
sub-0127	98.7584	98.977	96.4389	96.4189	78.4461	91.2039	98.4036	88.5644	100.5258	91.9348	94.0621	87.2259	94.0397	89.8395	84.1652	93.0121	96.1879	81.3747	93.7231	90.5016	91.0179	99.3493	93.3869	95.7122	102.535	95.7004	93.1341	98.1915	94.6608	97.0693	87.7105	71.3458	101.0015	93.8817	99.2713	99.2606	94.644	95.486	74.4641	89.8569	94.1722	86.5192	99.5924	91.0449	95.3131	89.9007	95.2637	88.9851	86.475	94.4986	97.8007	83.8804	92.3439	91.3522	90.307	99.3552	92.9451	95.962	104.0456	95.3769	92.735	96.6034	92.053	97.3777	85.0203	70.6275	97.7578	93.1295	101.2043	100.9759
sub-0128	98.3222	100.5812	97.8613	93.0928	82.3954	91.1975	98.8223	89.3779	101.2867	93.0619	94.4884	85.9966	90.3586	90.8768	86.0595	96.0846	96.7035	86.0414	97.0945	89.7878	93.3314	99.4902	95.954	99.3113	96.861	95.559	95.5197	98.0115	94.7884	98.8522	84.9964	75.3186	95.1868	94.4387	98.3854	100.0223	94.6496	91.3741	79.0824	90.2186	95.079	86.4851	101.4509	91.9502	95.7902	87.339	93.1913	88.3526	85.6185	95.015	97.0944	86.0312	93.0419	89.5824	91.6109	98.3343	94.72	99.2779	101.7822	94.2308	93.8005	96.3944	90.126	97.6326	87.2577	75.6901	97.5363	91.4593	100.6072	101.212
sub-0129	96.0155	105.7007	96.5421	92.9329	80.5328	89.6176	97.7374	89.3873	101.4927	90.35	93.2524	87.3938	90.8503	87.3739	82.4702	94.7417	97.3462	85.446	94.0243	86.171	93.4744	100.8535	94.859	97.3321	100.1766	96.0685	94.1818	97.0549	94.2286	99.5304	88.1039	75.3368	96.3309	94.0299	96.8498	102.6122	94.7525	92.5487	76.0138	88.8723	97.4799	85.6277	101.7648	91.0723	95.3206	86.9585	93.4888	86.9954	83.4365	94.2831	95.1746	85.2225	92.5527	85.2333	90.3534	99.9438	92.201	97.7325	103.1772	93.7121	94.8851	95.6809	88.8862	97.4114	85.381	75.3416	96.0225	90.5641	100.5723	100.5317
sub-0130	96.2656	102.774	95.8915	90.0224	74.5126	90.3146	97.3984	90.4711	103.395	91.1507	94.1378	85.5831	89.4382	89.0058	83.8297	95.9856	96.5876	85.4533	96.6636	90.1628	90.3813	103.148	95.9323	97.7836	101.1694	96.0454	94.7342	97.057	91.7955	98.8136	85.3333	72.3039	95.472	94.3294	97.6832	104.8725	93.7654	89.2095	72.9599	89.5818	94.8001	84.9652	103.7238	90.4421	95.9024	87.3796	95.4711	86.3162	84.3974	96.4427	96.6391	84.8332	91.882	87.9844	89.3219	102.3036	93.6391	97.771	101.2599	95.4744	94.5939	94.1702	87.4394	94.8862	82.755	73.8523	93.2692	91.5634	101.8766	101.7082
sub-0131	95.8747	104.1808	98.089	92.4429	84.5062	92.3054	98.2859	90.3766	98.1171	91.2518	92.7559	87.7572	92.6883	90.692	88.6315	95.2745	98.3701	90.149	95.5683	89.804	94.355	102.4058	94.674	97.1033	96.8542	97.9462	95.5328	98.7457	93.7554	99.0071	90.4414	79.0802	99.1019	93.8364	98.2076	102.0802	97.2989	93.3657	79.2476	91.2504	97.0081	89.3657	99.3559	91.3572	95.8022	89.4276	95.9928	90.6715	86.5938	95.4548	96.1394	90.7556	94.7688	89.4946	93.717	101.3832	94.6376	97.9259	103.0485	97.072	95.3093	98.3905	93.138	99.728	88.5553	81.4121	95.1347	91.4916	100.8232	100.7547
sub-0132	100.8957	106.6388	97.569	94.4654	75.2448	92.5966	96.1737	89.3394	103.4912	90.5924	93.0437	88.8395	94.004	87.2475	85.4674	95.8189	97.1559	84.8653	95.613	90.2586	91.4871	101.8047	95.7066	99.1267	100.3333	96.8572	93.8169	97.1461	90.6087	95.8668	88.1681	71.2397	101.5413	94.6577	100.3846	103.3123	95.5076	94.8184	73.5406	91.7655	94.3768	85.0314	104.0633	91.0852	95.2252	86.7537	96.3452	88.2057	85.3583	96.7084	96.1901	87.2307	93.2649	89.8665	90.406	101.5186	94.1009	99.3113	102.8227	94.5756	93.8661	94.317	89.3161	94.279	86.9789	70.002	98.9624	92.3021	102.2524	102.8021
sub-0133	96.8398	104.624	95.7714	91.2067	82.6367	89.2788	99.089	90.0378	99.0586	93.145	93.5925	85.0353	89.8184	89.8871	85.2466	94.822	96.3092	91.0156	96.998	84.8218	93.1562	100.5217	95.2954	97.938	96.334	96.1125	93.5243	97.4858	92.2395	97.4934	86.4291	77.5899	92.9171	93.2596	96.4637	100.6681	94.152	93.6058	82.0309	87.7966	95.9706	86.7305	100.1205	91.999	92.417	86.2199	94.1616	87.5257	85.5717	94.5484	95.3319	88.9591	94.5058	83.7343	91.582	97.1906	93.951	97.373	100.4686	94.0498	92.6188	95.4275	87.9418	96.5811	86.1493	76.0053	95.4093	91.6561	99.2198	99.7937
sub-0134	94.0481	104.6194	95.3788	91.6225	73.8263	89.4866	95.8163	88.2615	104.0767	89.6325	95.375	87.9945	95.2043	88.2834	85.5341	93.5474	96.6658	84.2229	94.4113	87.6773	89.8052	103.1332	94.2706	98.8656	99.3399	95.2139	93.4884	94.6119	93.6065	94.9702	82.434	76.7139	95.4703	94.2546	94.6648	106.5057	94.1166	90.3673	75.726	86.6585	91.5814	84.2127	103.5158	87.1291	94.0592	89.0746	95.2505	87.1077	85.1257	95.7033	95.3641	83.4242	91.2986	90.1621	87.8217	103.467	92.7806	98.3746	101.4744	92.8096	92.0285	92.9927	88.188	94.8812	87.7778	73.5985	98.5695	91.6616	102.1027	102.2346
sub-0135	98.6585	102.4348	95.7899	92.1682	80.7085	88.9357	97.3159	90.6647	99.6273	93.1234	93.1804	87.1002	94.361	91.1472	85.7344	93.6885	94.4545	85.6107	94.2709	87.5372	92.1998	99.6114	94.6767	97.1487	96.9435	96.8327	93.7344	96.948	96.6871	99.3702	89.1789	76.8839	99.9571	92.9566	94.8394	103.9245	94.5415	91.5832	76.1758	85.85	95.6189	85.7853	100.3691	91.9279	92.4455	88.875	91.6593	87.384	84.2748	95.9831	95.3681	86.6014	94.6936	87.4293	91.7217	99.9108	93.5971	98.2349	99.4112	94.954	92.6037	95.2262	91.0423	96.708	90.3846	78.0617	94.9444	92.1228	100.6351	100.9565
sub-0136	96.9815	103.3878	97.4005	91.3827	80.5843	90.2819	100.7757	87.9102	101.3481	95.0299	93.2259	87.0805	90.0183	89.9706	84.7754	95.2103	96.9833	87.5013	96.2114	87.654	92.291	102.0988	95.1267	99.213	100.6537	96.1121	94.609	98.5707	93.2069	99.1771	83.4464	73.8865	95.1699	93.9565	95.5813	103.7912	97.2379	92.3841	76.4924	88.4138	96.6661	86.835	100.4056	92.8872	95.4217	87.915	95.8673	87.724	85.463	96.6563	97.8829	90.2457	96.3228	89.6365	92.4988	100.9516	94.2208	98.6153	101.4685	96.085	94.9595	97.2758	90.2139	97.0629	90.3732	76.2819	94.7661	90.672	101.6259	101.3473
sub-0137	97.1196	100.5914	96.9081	90.4801	73.3333	86.9873	97.7137	88.558	98.0662	91.3139	92.7832	83.9974	94.1002	88.6935	82.6368	95.3673	96.3646	84.0079	96.4408	88.4927	93.903	99.2367	96.2122	96.9223	94.4683	96.482	93.6721	97.7062	93.1842	97.8901	85.4677	68.6384	99.274	91.252	97.1429	101.2039	95.1812	89.4719	72.4222	86.8722	96.15	87.1708	98.5832	90.8044	93.6614	86.3624	92.3651	86.7716	82.8312	95.0826	96.3243	89.546	95.8213	85.4868	92.0714	98.4454	94.4323	97.1437	100.5228	95.3673	92.8023	97.2534	91.1466	97.1618	82.3255	73.3215	96.7174	89.371	100.5867	100.5621
sub-0138	94.8473	103.6016	96.1997	93.652	76.5152	90.2154	97.9988	88.6199	103.2502	90.3287	93.9461	87.1686	94.5791	89.0924	84.8555	96.1498	99.9372	87.001	97.2127	90.9461	91.3539	101.3003	94.6682	99.2955	99.8392	96.081	93.661	96.8291	96.0201	97.9276	91.0885	74.6062	94.1799	94.1511	96.4878	101.6984	93.275	95.1902	72.9968	88.5218	94.6117	87.2237	103.6908	89.3309	95.1134	89.1429	93.9537	87.8935	84.4493	94.4838	95.7092	87.7089	94.881	90.4435	89.0479	99.7385	92.2004	99.1494	100.1039	94.4041	92.2225	95.0858	89.2018	95.5192	94.8386	72.1853	99.0937	92.0084	101.737	101.6698
sub-0139	99.0766	98.768	96.0573	94.2226	73.6069	89.3498	95.7754	89.0366	98.7035	92.813	94.0474	85.5361	92.9708	89.1228	80.5434	94.0396	95.2775	83.1601	94.4705	90.482	90.5832	98.1757	95.0377	96.4471	99.1484	95.4459	93.906	94.5603	92.6002	95.5992	85.3465	74.3735	97.4966	92.7089	96.875	97.7528	93.7441	90.9799	76.7891	86.7324	92.9607	85.828	99.933	92.8714	94.6669	82.9598	94.2703	86.9278	78.3844	96.2548	95.704	86.5241	94.5971	84.8081	88.6881	98.549	92.7291	95.1776	103.0546	94.502	93.8659	92.1018	88.8584	93.3266	88.3825	76.6403	96.5537	92.3294	99.6318	99.5829
sub-0140	96.3885	102.3096	95.8942	90.8761	77.0445	92.062	96.8718	91.5032	100.6148	90.8685	93.0964	87.6297	90.9271	90.2309	86.362	93.2154	95.6249	87.1393	94.314	86.2541	91.6599	100.3551	94.0633	96.7494	97.1382	95.6947	93.8004	96.1717	93.9631	96.8892	83.3446	76.0624	96.6006	92.6927	98.9085	102.2552	95.5773	89.8955	79.8501	90.1534	95.4621	88.2133	101.642	90.0859	93.6856	87.0505	92.7478	87.4643	87.8716	94.8265	96.0093	88.1314	94.1504	86.1411	91.9412	101.4985	93.9372	98.0401	101.3889	95.8386	94.8307	96.2359	90.3998	97.3549	85.1275	76.6407	95.2977	91.6978	99.7804	100.9086
sub-0141	95.2408	103.6897	96.6962	91.6161	77.2504	90.0184	97.1695	89.3675	100.6991	91.9653	92.6459	83.751	88.5175	86.0906	83.9107	96.0634	92.4637	86.705	94.071	84.7772	90.69	100.2183	95.009	98.1974	99.2308	96.021	95.0236	96.7337	92.6901	97.6873	91.5803	72.9049	96.1328	93.2777	94.5182	102.8015	94.1198	89.6619	73.2192	85.7365	95.2988	85.6577	99.6662	90.1752	95.2807	82.6655	95.5833	86.1463	81.6584	96.4259	95.7195	90.8174	92.8538	85.3826	90.0408	99.3381	94.2638	97.1083	100.6858	94.2696	94.6077	94.9889	90.2177	96.1033	88.17	75.9665	90.1566	90.9138	98.8318	100.1225
sub-0142	98.6259	101.0959	95.7382	89.5224	75.6156	90.0463	97.4028	90.5901	100.8879	87.3769	92.8407	87.041	90.092	87.9706	86.2794	96.1702	93.8919	80.5567	93.9812	87.9588	90.5553	100.0026	93.782	97.9229	101.2221	95.3003	93.399	96.8951	92.8839	96.9986	83.773	76.1579	94.9663	91.5848	98.3314	102.782	94.8773	90.6591	72.8569	88.1633	94.4448	85.248	101.7511	87.4983	91.792	85.1044	93.8719	85.9964	86.6019	94.3861	92.6118	81.6987	91.77	84.7715	89.4141	100.2595	92.5754	97.3746	101.6436	93.8233	93.3523	95.8152	87.9872	95.1463	85.9695	72.0528	98.4154	91.6381	100.8604	101.4224
sub-0143	100.026	102.0129	97.1479	91.0659	74.6014	89.0653	97.2661	88.8864	100.1133	95.2817	92.9199	84.9836	90.6931	89.4539	85.1837	96.0059	95.862	85.2734	94.0501	90.0901	91.1757	98.3911	95.0756	96.9236	99.75	95.8746	94.1266	95.9533	93.6575	98.5153	85.8252	72.8143	96.5816	93.859	99.424	100.8621	96.0768	89.4922	74.9877	88.9799	96.0076	82.9377	99.4387	93.1755	93.5123	86.4303	93.5339	87.8733	83.6638	95.6001	96.266	86.9426	92.7356	90.24	91.4388	97.9998	94.2941	96.3465	102.3457	94.5654	93.7355	94.0371	90.2921	96.8981	84.6357	74.9834	94.0907	92.7163	99.6182	100.4758
sub-0144	98.0412	100.8119	97.8138	88.7428	78.5815	89.596	99.6282	90.2119	98.8224	92.6152	93.2278	84.2057	94.269	90.7699	85.6924	95.472	96.0694	86.1629	96.5709	89.1254	93.9123	97.573	96.5643	97.1394	98.9555	95.8582	94.0265	98.3143	94.502	97.6258	92.3667	75.1706	99.6319	92.045	98.9294	98.3982	94.7422	89.4462	76.3232	88.676	96.9851	86.924	99.5362	91.2736	92.8878	83.4548	93.0537	90.44	84.5219	95.5654	94.314	86.0433	93.8446	84.1444	92.2512	97.6671	94.8019	97.1332	99.4365	94.2796	93.0483	97.5429	93.8319	97.2835	91.9562	75.7541	99.4519	90.5368	100.8694	99.8688
sub-0145	100.4428	103.9706	95.0596	93.4689	74.1314	90.4876	95.8437	87.3985	101.3152	91.9645	95.5996	88.1265	95.1125	88.8291	84.642	93.8595	97.6142	83.7993	95.0505	92.1903	91.6623	100.8611	96.0521	96.3315	103.5403	96.439	93.6417	95.4086	92.147	96.656	82.1215	71.1503	97.2025	94.6469	99.0634	100.1932	94.4189	90.1251	72.8063	88.2682	93.8542	82.2132	99.7039	92.288	94.4624	87.475	95.9139	84.6851	81.8433	92.7148	97.2237	83.1418	93.5797	88.1205	91.1797	99.1824	94.004	95.8873	103.0264	95.4281	93.1173	94.3865	86.5168	96.7678	81.3972	71.0299	97.649	90.7517	101.5743	101.376
