Measure:volume	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	BrainSegVolNotVentSurf	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol
sub-0119	7271.6	198.1	10973.1	51851.9	6424.7	2952.8	4348.2	1499.5	742.7	1209.1	17912.3	3668.7	1242.2	1042.0	479.3	3217.2	28.1	513.9	5878.0	173.2	10792.0	50582.4	6314.4	2874.7	4423.3	1431.4	3730.9	1274.5	476.1	3203.7	16.0	585.7	0.0	795.0	0.0	0.0	0.0	0.0	0.0	168.0	711.0	393.9	372.9	409.3	857.1	990818.0	973854.0	973112.071456	222408.081821	221074.602864	443482.684685	179062.716273	178395.670498	357458.386771	49234.0	594760.684685	865982.071456	851795.071456	850796.0	1285336.0	0.867218	1.124997	14.0	15.0	29.0	1142524.063905
sub-0120	10238.3	239.2	17753.0	66598.2	8720.4	4575.8	6307.8	2414.3	1241.2	2256.1	26358.3	5633.1	1990.8	1409.9	963.0	4738.9	83.6	909.8	11235.5	535.4	16591.1	66861.0	8572.3	4712.3	6581.9	2236.7	5507.8	1973.0	856.6	4519.4	112.9	937.5	0.0	1790.3	0.0	0.0	0.0	0.0	0.0	227.1	1038.4	632.1	606.5	591.0	1140.1	1507250.0	1479125.0	1478064.17822	304262.456239	303370.272066	607632.728306	313954.055814	318139.394101	632093.449915	71909.0	812698.728306	1336935.17822	1313484.17822	1312690.0	1883528.0	0.745605	0.931742	11.0	7.0	18.0	2021513.328619
sub-0121	5239.0	310.5	14818.0	65702.0	7231.5	4051.1	5491.4	2014.9	687.2	2334.1	20843.6	4114.6	1801.2	1098.5	710.9	3998.8	51.5	369.1	5056.2	245.2	14630.1	65336.5	6971.0	4287.8	5517.1	1976.4	3987.4	2092.0	658.7	3831.1	9.5	467.5	0.0	1120.1	0.0	0.0	0.0	0.0	0.0	172.4	1096.5	467.9	753.9	707.5	940.3	1178428.0	1163472.0	1162733.277465	241601.961333	245036.292681	486638.254015	229402.568447	228205.455003	457608.023451	60382.0	677037.254015	1017542.277465	1006423.277465	1005277.0	1478421.0	0.912704	1.145051	8.0	10.0	18.0	1291139.433065
sub-0122	6760.8	348.2	18362.8	59688.5	9703.7	4199.6	6156.1	2089.5	909.7	1678.0	27435.9	4722.4	1757.4	1319.0	1056.9	4803.7	0.0	446.4	8917.7	206.8	17431.0	60297.3	8626.4	4744.7	6259.6	2000.1	4483.8	1657.1	882.3	4611.5	19.4	562.1	0.0	2152.5	0.0	0.0	0.0	0.0	0.0	222.3	975.6	749.8	681.9	944.3	1074.9	1442811.0	1422809.0	1421973.5773	267429.776487	271922.554434	539352.330921	330240.444552	327926.801828	658167.246379	69365.0	729148.330921	1285899.5773	1269570.5773	1267574.0	1812898.0	0.789242	0.991686	8.0	6.0	14.0	1828096.093044
sub-0123	5113.2	257.3	11802.5	51102.0	7567.4	4217.8	5321.1	1833.7	677.9	1580.6	18924.3	3836.0	1382.4	833.0	743.9	3816.7	3.2	463.8	4672.6	454.0	12060.6	50921.9	7297.0	4297.8	5169.5	1819.5	3965.1	1434.1	666.4	3897.0	6.7	426.6	0.0	971.7	0.0	0.0	0.0	0.0	0.0	215.2	963.8	695.0	568.0	582.6	1162.9	1070232.0	1056703.0	1056386.70751	228302.254217	227759.820247	456062.074464	209395.525675	207734.107371	417129.633046	58989.0	616468.074464	944301.70751	933600.70751	932357.0	1355941.0	0.890194	1.12784	9.0	6.0	15.0	1202245.538042
sub-0124	9912.0	247.0	14559.6	62538.7	8464.7	4261.4	6126.5	2063.0	819.2	1839.2	23543.0	4997.2	2106.5	818.7	768.8	4061.5	47.4	418.0	8830.7	434.1	13755.1	60669.4	8152.3	4373.7	6073.3	2204.4	4793.3	1930.2	752.1	4275.3	48.2	550.7	0.0	1382.3	0.0	0.0	0.0	0.0	0.0	220.7	986.8	644.8	530.9	556.1	1227.1	1322088.0	1299341.0	1298704.428587	274109.247827	273130.639474	547239.887301	267895.581119	266202.960167	534098.541286	67241.0	737534.887301	1170172.428587	1150562.428587	1149125.0	1655360.0	0.982283	1.229897	16.0	10.0	26.0	1345933.806232
sub-0125	15226.6	466.0	16956.0	59164.3	7199.7	3027.3	4828.0	1749.1	997.3	1417.9	21981.0	3949.3	1451.9	1366.9	747.8	3646.1	34.8	542.2	9006.4	586.3	16026.5	56798.2	6992.8	3262.7	4782.7	1499.1	4075.6	1848.0	717.8	3830.8	36.3	612.1	0.0	1538.0	0.0	0.0	0.0	0.0	0.0	221.6	971.1	535.1	457.4	444.2	908.8	1188455.0	1159048.0	1158130.543207	251589.373087	248479.871968	500069.245056	228028.749817	227598.548335	455627.298151	55702.0	670619.245056	1038870.543207	1013034.543207	1012207.0	1540036.0	0.970303	1.257348	14.0	15.0	29.0	1224828.909355
sub-0126	8828.1	219.1	14969.6	58547.4	7204.7	4304.5	4936.4	1885.2	1203.3	1337.0	20440.4	3991.8	1608.2	1128.3	779.8	3950.5	43.8	588.6	7750.4	292.0	13601.1	58843.7	6919.7	4620.9	5218.7	1940.6	3882.9	1636.5	784.7	4036.0	10.0	532.5	0.0	1302.2	0.0	0.0	0.0	0.0	0.0	165.3	907.2	503.3	540.6	428.9	834.6	1147568.0	1126415.0	1125834.108044	249210.392379	250870.133319	500080.525698	210377.484057	211013.098288	421390.582345	59263.0	676781.525698	1000552.108044	982877.108044	981224.0	1453412.0	0.867061	1.098145	12.0	11.0	23.0	1323515.101947
sub-0127	5298.1	237.5	13821.1	56552.5	6295.6	3196.8	4669.3	1619.6	848.9	1930.3	18473.0	3381.3	1208.5	813.3	666.9	3465.6	23.4	362.5	4623.0	221.5	13402.9	55926.7	5895.6	3262.5	4579.7	1487.5	3287.9	1089.6	724.5	3513.6	19.4	406.4	0.0	1157.5	0.0	0.0	0.0	0.0	0.0	203.2	720.1	461.7	339.2	372.3	621.7	1014107.0	1000164.0	999492.595319	216477.865216	206935.131902	423412.997118	196170.269428	192001.328773	388171.598201	49772.0	585137.997118	873538.595319	862951.595319	861890.0	1299003.0	1.02245	1.30969	6.0	0.0	6.0	991839.91259
sub-0128	6698.7	261.5	12611.2	56025.8	6702.9	3261.0	5178.4	1718.9	837.8	1931.1	20789.8	3715.1	1363.3	998.2	763.9	3823.1	29.8	418.1	4802.2	635.7	12153.4	55264.5	6276.4	3669.3	5450.8	1758.4	3619.6	1542.7	636.9	3780.5	35.6	538.0	0.0	1104.5	0.0	0.0	0.0	0.0	0.0	156.3	840.8	469.8	526.6	538.2	755.4	1070298.0	1053916.0	1053130.843361	236272.941269	232927.125478	469200.066748	198102.064932	196475.711681	394577.776613	55136.0	634845.066748	933442.843361	920597.843361	919613.0	1380614.0	0.871007	1.123541	7.0	6.0	13.0	1228805.663373
sub-0129	9770.7	277.0	13829.0	52936.4	7514.8	4645.7	5489.3	2146.5	1012.8	2152.8	23456.0	4392.7	1527.1	1010.2	937.1	4641.7	48.5	383.3	6964.3	245.3	14361.2	52781.0	7224.3	4982.8	5743.0	2155.7	4428.1	1760.8	732.5	4493.6	35.1	479.3	0.0	1411.4	0.0	0.0	0.0	0.0	0.0	182.3	856.9	557.8	419.3	519.9	773.2	1231337.0	1210188.0	1209828.600432	252843.606519	250745.088128	503588.694647	254295.622373	254254.283412	508549.905785	64751.0	674268.694647	1095902.600432	1078644.600432	1077144.0	1557839.0	0.951369	1.203634	14.0	8.0	22.0	1294279.684841
sub-0130	7506.5	204.3	13838.7	54668.0	6297.4	3479.8	4675.3	1632.9	1163.9	2540.7	19610.5	4078.1	1402.8	878.1	653.9	3774.2	13.6	567.4	8221.3	335.6	12764.5	52991.3	5982.3	3618.8	4671.9	1619.0	4258.0	1502.0	598.6	4023.7	17.4	767.0	0.0	1050.4	0.0	0.0	0.0	0.0	0.0	167.7	798.1	546.0	461.3	382.3	776.0	1016674.0	995249.0	994719.328681	209610.483154	203822.380319	413432.863473	198421.654957	196559.810251	394981.465208	53895.0	574686.863473	880936.328681	863862.328681	862728.0	1339411.0	0.891542	1.174556	7.0	9.0	16.0	1140354.943908
sub-0131	6441.4	391.0	15560.1	60104.6	8018.5	3715.7	5909.9	2103.6	1511.5	2305.7	25278.6	4915.1	1341.5	1302.2	729.9	4994.0	131.6	576.1	5603.1	427.8	15335.5	58484.1	8126.3	4124.0	5569.6	2029.7	4880.4	1482.1	583.6	5035.7	33.2	555.4	0.0	1045.5	0.0	0.0	0.0	0.0	0.0	202.9	972.5	796.6	737.7	615.0	910.6	1279895.0	1261640.0	1260806.472001	262667.213159	259596.879653	522264.092812	263865.708556	261058.670633	524924.37919	65381.0	706163.092812	1128184.472001	1114846.472001	1113370.0	1643425.0	0.826178	1.060839	11.0	4.0	15.0	1549175.205159
sub-0132	4781.6	225.0	10658.6	44524.2	6350.3	3322.3	4838.5	1397.3	779.2	1702.2	16185.4	3479.0	1337.9	611.7	691.5	3456.7	110.3	198.1	3678.1	195.8	10343.0	42524.7	6712.7	3598.5	4539.2	1464.2	3681.5	1355.6	734.1	3319.2	21.0	261.4	0.0	1044.8	0.0	0.0	0.0	0.0	0.0	142.6	907.7	541.5	471.5	575.9	657.8	1011091.0	999574.0	999187.502727	221364.155832	223027.703115	444391.858948	198904.708864	196442.934915	395347.643779	51965.0	583364.858948	902400.502727	893733.502727	892087.0	1285702.0	0.962488	1.223898	9.0	5.0	14.0	1050497.245751
sub-0133	21630.1	1076.1	11871.4	50594.6	7021.0	3656.5	5742.3	1744.8	1534.6	2709.2	19154.3	3589.1	1349.1	1270.3	751.2	3690.4	24.2	769.1	12678.5	537.5	11561.5	49303.9	6759.8	3885.6	5639.3	1703.4	3862.3	1465.9	735.2	3823.0	23.6	620.3	0.0	1872.9	0.0	0.0	0.0	0.0	0.0	209.1	1139.3	533.5	482.0	504.5	1150.0	1197192.0	1155186.0	1154869.338833	245690.892778	248111.052841	493801.945619	240460.133856	241814.259359	482274.393214	56918.0	650443.945619	1071143.338833	1034427.338833	1033188.0	1550828.0	0.863221	1.118206	11.0	11.0	22.0	1386889.12052
sub-0134	8828.7	913.9	15290.8	53193.8	7000.0	3624.2	5233.9	1734.6	1042.7	2346.2	20449.7	4223.8	1671.4	971.6	746.7	3983.9	16.7	538.7	5655.0	795.5	15851.4	52084.9	6766.0	3889.5	5213.3	1767.3	4204.8	1870.4	804.1	4117.2	26.4	761.5	0.0	1722.3	0.0	0.0	0.0	0.0	0.0	205.9	751.9	459.8	391.7	347.3	737.5	1135489.0	1114821.0	1114057.476439	250904.592927	250976.470797	501881.063723	208721.088257	209806.324459	418527.412716	58817.0	665583.063723	997434.476439	980837.476439	979852.0	1459903.0	1.006141	1.2936	11.0	11.0	22.0	1128558.055114
sub-0135	14549.9	376.0	13700.7	53646.1	8123.1	4409.9	5031.0	2122.3	1279.6	2291.8	21523.8	3905.7	1674.2	3025.2	740.7	4015.8	12.0	566.1	10795.3	463.2	12774.4	52484.8	7473.6	4447.4	5078.0	2046.1	4287.6	2082.6	604.7	3893.9	21.4	563.7	0.0	1405.5	0.0	0.0	0.0	0.0	0.0	180.7	967.9	313.8	356.6	414.4	895.4	1206962.0	1173922.0	1173543.708742	245013.349669	242995.102612	488008.452281	246967.151032	244681.105429	491648.256461	61820.0	656890.452281	1069424.708742	1042897.708742	1041728.0	1558290.0	0.773649	0.998847	8.0	9.0	17.0	1560089.559788
sub-0136	3499.9	168.9	16040.1	64914.7	6840.4	2990.6	5094.5	1801.8	931.0	2191.7	22728.8	4250.5	1480.5	787.4	764.0	4040.3	32.2	371.6	3201.7	66.4	15245.0	64374.5	7196.7	3142.5	4958.8	1715.0	4041.5	1325.7	646.9	3957.3	26.6	402.0	0.0	1003.0	0.0	0.0	0.0	0.0	0.0	188.4	882.1	498.0	793.5	842.3	851.8	1160994.0	1150253.0	1149583.510727	229789.162057	229796.133436	459585.295494	237909.573739	237582.641494	475492.215233	55723.0	644293.295494	999858.510727	992794.510727	991359.0	1451015.0	0.819772	1.024554	3.0	6.0	9.0	1416240.167867
sub-0137	5505.7	297.2	12887.7	58649.9	7275.4	3554.8	5221.4	1710.2	1250.0	1751.1	20102.3	4077.1	1503.7	1119.9	781.7	3656.2	10.9	460.3	4098.6	141.1	12748.9	60182.5	7043.0	3911.6	5474.8	1828.5	4124.1	1519.8	701.3	3763.7	53.2	535.4	0.0	1158.8	0.0	0.0	0.0	0.0	0.0	199.3	673.5	401.5	572.9	431.8	771.7	1171675.0	1157269.0	1156509.832743	253244.366471	248716.166976	501960.533446	227850.639921	225976.659376	453827.299297	57796.0	677823.533446	1025908.832743	1015476.832743	1014236.0	1506772.0	0.893264	1.148735	7.0	3.0	10.0	1311678.877331
sub-0138	4225.9	299.6	12691.6	56102.0	7454.9	3632.9	4715.1	1597.2	752.3	1299.0	19789.7	3808.5	1317.0	1083.0	707.7	3508.4	26.7	443.8	6053.0	474.7	12971.5	55278.3	6578.3	4027.6	4775.8	1599.9	3683.5	1339.1	601.5	3651.0	24.5	532.7	1.8	951.7	0.0	0.0	0.0	0.0	0.0	240.0	853.2	533.1	503.2	626.4	890.4	1127483.0	1113304.0	1112687.975179	243116.612793	242277.765282	485394.378075	218019.826213	218791.770891	436811.597104	54774.0	651043.378075	989972.975179	978650.975179	977439.0	1452786.0	0.893352	1.151104	14.0	8.0	22.0	1262080.962009
sub-0139	9605.0	403.5	13826.9	55653.9	6821.0	3488.0	4666.2	1915.0	686.2	1551.0	20102.2	3759.0	1250.6	1142.9	685.7	3697.7	33.7	504.6	13441.4	331.1	12923.2	54525.8	6842.5	3415.5	4699.8	1791.8	3900.3	1478.0	617.3	3837.4	16.4	530.2	0.0	1508.9	0.0	0.0	0.0	0.0	0.0	160.1	816.0	434.3	414.1	413.9	825.7	1061778.0	1034354.0	1033705.527296	218848.240083	220459.364592	439307.604675	200650.841213	204147.081408	404797.922621	54829.0	603520.604675	924623.527296	900334.527296	899486.0	1382795.0	0.887054	1.155246	8.0	14.0	22.0	1196970.534904
sub-0140	12556.3	165.0	14534.1	54997.3	7897.7	3713.8	5511.5	1994.7	988.8	1942.2	20757.2	3963.6	1550.7	1190.5	747.1	3906.1	20.2	392.9	8826.7	155.8	14516.5	53583.2	7332.8	3993.3	5584.5	2134.2	3937.6	1527.5	752.2	4010.3	26.5	528.4	0.0	1288.4	0.0	0.0	0.0	0.0	0.0	168.9	1092.2	659.1	628.5	582.6	965.8	1179514.0	1153558.0	1152827.172002	236945.830764	234729.039953	471674.870717	243093.869673	241227.431613	484321.301286	60481.0	640745.870717	1040586.172002	1018490.172002	1017085.0	1475332.0	0.854128	1.06834	6.0	6.0	12.0	1380956.920453
sub-0141	11560.3	510.3	13434.8	53936.0	6987.8	3194.1	5102.3	1842.8	686.9	2074.3	20621.4	4302.9	1538.9	998.9	803.1	3878.8	17.0	526.3	7804.8	329.6	13588.3	52522.9	6635.3	3279.2	4949.6	1807.4	4285.5	1556.2	691.6	4083.3	27.8	604.4	0.0	1333.2	0.0	0.0	0.0	0.0	0.0	163.0	954.0	632.0	580.8	613.9	1019.1	1193327.0	1169125.0	1169128.238248	262903.157307	263920.325237	526823.482544	228362.987045	225714.768658	454077.755703	56998.0	689607.482544	1059991.238248	1039284.238248	1037782.0	1495210.0	0.795422	0.996645	12.0	9.0	21.0	1500243.929005
sub-0142	4343.5	195.1	11474.6	46995.1	7879.4	3641.2	6254.9	1929.3	548.7	1890.1	19976.6	3907.9	1594.5	747.6	824.6	3792.5	99.3	469.1	3283.1	236.1	11335.9	46351.1	7150.9	3797.0	6013.7	1800.3	3811.3	1599.8	857.1	3813.3	50.4	466.6	0.0	849.1	0.0	0.0	0.0	0.0	0.0	138.9	912.3	472.5	532.5	467.4	948.0	1166516.0	1155332.0	1154637.095218	262064.525097	262163.560886	524228.085983	229393.264193	225365.745042	454759.009235	60659.0	677726.085983	1049813.095218	1041492.095218	1040363.0	1461547.0	0.994476	1.245995	6.0	9.0	15.0	1172995.662964
sub-0143	5796.7	226.8	13014.8	54717.7	6870.2	3441.6	4626.6	1671.1	839.4	1545.1	18964.7	4069.7	1596.0	868.6	684.0	3738.0	68.6	345.6	3411.8	273.5	11969.0	53965.0	6747.4	3275.2	4491.7	1696.6	4152.1	1540.0	534.3	3505.9	10.1	515.0	0.0	1395.3	0.0	0.0	0.0	0.0	0.0	154.3	916.6	539.9	544.7	508.5	759.0	1112811.0	1099919.0	1099550.802818	251439.582194	252778.376143	504217.958337	203897.883359	205262.961122	409160.844481	54326.0	666563.958337	979086.802818	969254.802818	968022.0	1396374.0	0.794664	0.997158	17.0	17.0	34.0	1400353.421911
sub-0144	9093.4	288.7	13969.8	57134.8	7917.8	3370.8	5821.4	1926.9	704.2	1772.7	22822.7	3925.8	1785.0	1093.6	736.8	4414.8	47.4	517.3	9321.2	448.8	13110.0	56945.3	7464.8	3428.4	5758.6	1939.8	3812.4	1791.0	712.4	4235.2	22.9	694.8	0.0	1288.7	0.0	0.0	0.0	0.0	0.0	212.8	782.5	537.4	448.7	477.7	921.1	1249180.0	1226259.0	1225787.563418	264816.119203	267932.075345	532748.194548	246041.182773	246267.186097	492308.36887	60943.0	707390.194548	1107702.563418	1088025.563418	1086361.0	1573786.0	0.743079	0.936172	21.0	12.0	33.0	1681085.659417
sub-0145	6669.7	297.7	12409.8	56920.5	6863.2	3449.9	5086.9	1719.8	815.0	1624.5	19551.9	4402.3	1402.9	1287.6	757.4	3589.1	61.8	672.9	8052.0	508.5	11892.6	55732.7	6525.4	3623.6	4986.4	1617.4	4404.9	1357.6	957.6	3559.8	17.7	839.8	0.0	1286.9	0.0	0.0	0.0	0.0	0.0	189.4	815.1	531.6	480.4	532.1	778.2	1091578.0	1071579.0	1070855.70859	239137.813717	234634.095289	473771.909006	203666.557388	203143.242195	406809.799584	56002.0	641012.909006	954337.70859	937886.70859	937207.0	1415947.0	0.839787	1.089334	7.0	10.0	17.0	1299827.985789
sub-0146	4849.6	109.5	12225.6	52575.4	6697.6	3809.1	4874.9	1804.0	648.9	1345.3	20541.7	3486.1	1468.7	913.0	661.1	3858.1	35.3	366.8	4202.6	221.1	11800.1	51328.5	6314.9	4020.6	4816.2	1745.2	3817.9	1383.7	695.8	3780.5	24.2	374.4	0.0	992.1	0.0	0.0	0.0	0.0	0.0	138.4	1319.0	729.9	697.3	902.9	1177.7	1071027.0	1058927.0	1058216.274441	221571.035901	219603.728513	441174.764414	217925.731613	218303.778414	436229.510027	54857.0	599330.764414	943118.274441	933725.274441	932892.0	1353985.0	0.827302	1.04587	11.0	11.0	22.0	1294601.842197
sub-0147	5897.2	164.0	14519.9	55735.3	6910.3	3159.7	4381.7	1699.0	807.6	2349.4	18874.7	3833.9	1490.0	1173.0	843.0	3698.3	32.1	255.2	5319.3	205.6	14062.9	53333.2	7004.1	3363.2	4412.7	1680.9	3843.5	1531.1	684.5	3424.7	16.3	394.7	0.0	1128.0	0.0	0.0	0.0	0.0	0.0	189.7	790.0	469.5	422.9	492.2	853.1	1152336.0	1136736.0	1135850.647118	249804.828998	249567.950509	499372.779507	223941.588343	222894.279268	446835.867611	53776.0	661773.779507	1013237.647118	1001745.647118	1000738.0	1465269.0	0.928504	1.180652	11.0	14.0	25.0	1241067.766693
sub-0148	7022.5	112.7	14635.9	54372.1	7073.7	3541.0	5338.0	1891.9	1039.9	2079.3	19323.6	4124.4	1459.9	941.4	534.2	3665.8	0.0	393.7	7585.8	38.7	14101.5	53457.1	6753.2	3613.8	5210.5	1782.0	3971.1	1664.9	587.2	3864.2	0.0	470.0	0.0	1699.3	0.0	0.0	0.0	0.0	0.0	147.7	954.5	670.6	571.2	796.0	891.4	1118720.0	1099889.0	1099431.011098	225947.541818	223713.116082	449660.6579	229137.474381	228336.878816	457474.353197	56742.0	614312.6579	981044.011098	966000.011098	964219.0	1398267.0	0.815892	1.019768	8.0	13.0	21.0	1371161.493702
sub-0149	6034.1	403.9	14945.6	50394.2	6680.8	3997.6	5210.1	2049.7	1036.0	1470.1	20893.1	4153.0	1255.3	861.0	800.5	4349.9	10.7	346.9	3616.0	543.9	13513.7	49036.1	6711.3	4193.2	5362.1	2097.5	4412.4	1488.8	641.2	4384.3	33.1	448.3	0.0	1185.7	0.0	0.0	0.0	0.0	0.0	187.6	934.6	603.0	552.5	506.8	944.8	1097123.0	1083413.0	1083007.194328	219278.141481	224058.577471	443336.718953	228023.493457	225251.981918	453275.475375	59691.0	602222.718953	968785.194328	958178.194328	956589.0	1395019.0	1.020072	1.297047	7.0	4.0	11.0	1075534.959018
sub-0150	6914.1	182.7	12235.0	47393.9	6564.0	4146.1	5079.4	1951.4	684.8	1151.3	17725.6	3796.2	1379.4	937.6	680.7	3542.0	26.9	618.6	5635.5	48.1	11443.5	45793.5	6475.3	4208.6	5209.8	2036.4	4007.5	1545.1	634.2	3585.0	37.8	551.2	0.0	1148.8	0.0	0.0	0.0	0.0	0.0	164.6	1030.7	624.1	517.5	510.1	1007.6	995796.0	979744.0	979267.373925	205895.472878	206356.903862	412252.37674	198634.380141	195328.617044	393962.997185	56687.0	562395.37674	878123.373925	864695.373925	863283.0	1259944.0	0.850264	1.075808	15.0	14.0	29.0	1171160.88029
sub-0151	10295.1	276.8	12937.0	56855.9	6754.7	3811.0	4857.8	1794.2	1107.8	1711.2	19998.7	4380.3	1209.6	1148.2	731.9	3840.0	25.9	789.2	12111.9	329.8	12821.8	54965.0	6631.9	4068.7	4892.7	1679.2	3928.1	1333.3	743.8	3752.3	23.3	818.6	0.0	1090.2	0.0	0.0	0.0	0.0	0.0	181.3	968.4	466.3	398.4	412.7	1009.5	1124938.0	1097082.0	1096539.803413	237720.468116	237224.388764	474944.85688	214333.708607	215904.237926	430237.946533	55974.0	641623.85688	986502.803413	962447.803413	961594.0	1443256.0	0.745011	0.955823	7.0	6.0	13.0	1509962.151515
sub-0152	4362.8	194.7	12193.5	52743.4	6331.2	3113.0	4568.8	1519.5	519.8	1894.9	18353.0	3426.5	1120.2	737.5	575.7	3510.9	21.8	383.9	5076.9	173.0	11691.3	50595.8	6131.8	3239.1	4754.2	1454.4	3722.0	1318.6	446.0	3436.5	21.4	413.0	0.0	959.5	0.0	0.0	0.0	0.0	0.0	164.0	1012.0	675.9	578.2	608.5	891.6	976189.0	963268.0	962825.171085	203484.793468	198568.852899	402053.646367	192200.370637	193506.154081	385706.524718	50449.0	554759.646367	849433.171085	839393.171085	838546.0	1231856.0	0.976537	1.232295	6.0	5.0	11.0	999643.89995
sub-0153	7608.1	448.8	16616.9	61497.6	8455.8	4031.8	6116.8	2327.0	894.0	2223.4	25244.8	4363.4	1561.4	932.6	834.7	4736.1	31.2	338.1	7950.7	409.4	15974.0	61890.1	8178.0	4188.9	6274.4	2245.4	4755.0	1663.2	713.6	4659.7	26.3	539.8	0.0	1630.5	0.0	0.0	0.0	0.0	0.0	186.0	1009.1	709.3	508.4	466.0	951.5	1195210.0	1174849.0	1174173.067638	242165.780368	238387.297562	480553.077929	237012.285411	235835.704298	472847.989709	67286.0	670379.077929	1038485.067638	1021909.067638	1021262.0	1526166.0	0.834827	1.065992	5.0	11.0	16.0	1431686.192644
sub-0154	4803.4	252.0	16828.2	57932.3	7758.6	3447.0	5486.9	2038.5	674.4	1033.7	22084.9	4285.0	1633.3	861.9	741.5	4065.9	43.2	487.3	3479.4	186.5	16093.2	57102.1	7756.8	3758.4	5426.5	2019.4	4229.2	1741.8	646.6	3947.7	23.7	427.0	0.0	1449.6	0.0	0.0	0.0	0.0	0.0	147.8	1184.5	690.0	772.6	695.2	1055.4	1135451.0	1124285.0	1123661.748544	218688.223387	214143.33466	432831.558047	243027.433718	240497.756779	483525.190497	60491.0	608175.558047	987313.748544	978434.748544	977385.0	1389207.0	0.806371	0.986583	1.0	8.0	9.0	1408099.524744
sub-0155	8047.1	277.6	14594.8	59785.5	9290.7	3930.6	5702.1	2273.4	907.3	2423.0	22180.3	4870.0	1680.1	1139.8	874.2	4834.1	32.6	594.4	11004.3	401.1	14116.2	59421.1	8589.6	4208.5	5780.1	2276.2	4572.3	1822.7	783.0	4741.0	30.7	514.8	0.0	1223.5	0.0	0.0	0.0	0.0	0.0	196.2	1279.2	753.7	547.9	592.5	1296.4	1320828.0	1296459.0	1295766.243036	273280.304268	269736.652717	543016.956985	269761.010525	267909.275526	537670.286051	67928.0	730717.956985	1171378.243036	1151200.243036	1149189.0	1642397.0	0.765601	0.951995	10.0	8.0	18.0	1725216.128586
sub-0156	4411.8	163.3	13294.0	58424.6	6923.4	3167.6	4589.1	1787.6	855.4	1708.6	19729.3	3850.0	1275.2	925.9	706.0	4155.8	23.4	386.7	4170.1	511.0	12865.8	57651.9	6891.3	3268.9	4649.7	1700.0	3942.3	1359.2	704.6	4131.0	20.6	408.2	0.0	1635.7	0.0	0.0	0.0	0.0	0.0	188.3	984.0	672.2	521.1	520.0	756.7	1145099.0	1132616.0	1131845.299756	242016.220268	242647.563548	484663.783816	226369.68494	224689.831	451059.51594	54959.0	655918.783816	1002131.299756	992846.299756	991316.0	1462585.0	0.75146	0.959807	13.0	13.0	26.0	1523832.725016
sub-0157	7540.9	214.7	12057.0	51682.1	7549.6	3795.5	5356.4	1895.6	783.4	2282.9	19897.4	3967.1	1448.0	1045.0	701.7	4204.9	39.5	580.3	7019.9	284.7	12765.8	51589.9	7430.2	4081.0	5439.9	1827.2	4074.6	1799.9	679.5	4025.7	25.8	470.8	0.0	1084.3	0.0	0.0	0.0	0.0	0.0	111.3	1144.6	649.3	491.1	642.9	898.1	1216136.0	1196794.0	1196098.088006	263912.846675	262834.519089	526747.365764	241412.10495	240517.617292	481929.722242	60298.0	690313.365764	1086827.088006	1071311.088006	1069634.0	1542093.0	0.975452	1.2369	7.0	8.0	15.0	1246740.565978
sub-0158	4351.6	152.4	13731.8	61499.3	7858.4	3434.3	5963.4	1914.0	783.4	2193.5	22380.9	4089.5	1452.3	689.2	779.3	4276.5	48.2	392.7	3922.8	919.4	12886.5	61710.4	7467.1	3639.8	5984.2	1710.7	3930.0	1536.9	663.2	4176.4	44.3	415.5	0.0	1014.8	0.0	0.0	0.0	0.0	0.0	145.4	1024.6	577.7	514.3	546.7	917.8	1153596.0	1140746.0	1140591.923193	246519.237288	243000.008845	489519.246133	221430.227522	220751.449538	442181.67706	60671.0	673258.246133	1003962.923193	994489.923193	992489.0	1441274.0	0.765619	0.956545	4.0	8.0	12.0	1506750.044298
